"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2070","2080","2090","2100"
"REMIND-MAgPIE 1.7-3.0","INDCi","World","Price|Carbon","US$2010/t CO2 or local currency/t CO2",0,0,0,1.8257,15.6718,15.7311,17.2379,19.1806,21.346999999999998,23.7167,26.2866,29.2065,36.3337,44.8111,54.6941,66.2344
"REMIND-MAgPIE 1.7-3.0","NPi","World","Price|Carbon","US$2010/t CO2 or local currency/t CO2",0,0,0,1.8257,1.5949,1.8452,2.1523,2.5196,2.9435,3.426,3.9791,4.6129,6.1316,8.0278,10.3597,13.2149
"REMIND-MAgPIE 1.7-3.0","NPi2020_1000","World","Price|Carbon","US$2010/t CO2 or local currency/t CO2",0,0,0,1.8257,53.5223,68.3103,87.1835,111.2716,142.0154,181.2534,231.3318,295.2418,423.0626,550.8826,678.6972,806.5093
"REMIND-MAgPIE 1.7-3.0","NPi2020_1600","World","Price|Carbon","US$2010/t CO2 or local currency/t CO2",0,0,0,1.8257,31.8617,40.6652,51.9006,66.2393,84.5406,107.898,137.7085,175.7568,251.8526,327.9412,404.041,480.1396
"REMIND-MAgPIE 1.7-3.0","NPi2020_400","World","Price|Carbon","US$2010/t CO2 or local currency/t CO2",0,0,0,1.8257,91.4005,116.6542,148.8882,190.0253,242.5217,309.5129,395.009,504.1287,722.4019,940.7246,1159.0117,1377.3029999999999
"REMIND-MAgPIE 1.7-3.0","NoPolicy","World","Price|Carbon","US$2010/t CO2 or local currency/t CO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"© CD-LINKS Scenario Explorer https://data.ene.iiasa.ac.at/cd-links"
